5 0.0400000
1806.8000 0.2800000
3608.6000 0.4800000
5410.4000 0.7000000
7212.2000 0.9000000
9014.0000 0.9000000
10815.8000 1.0400000
12617.6000 1.2200000
14419.4000 1.4000000
16221.2000 1.6000000
18023.0000 1.9000000
19824.8000 2.2200000
21626.6000 2.8600000
23428.4000 3.1000000
25230.2000 3.3400000
27032.0000 3.6000000
28833.8000 3.8000000
30635.6000 4.0400000
32437.4000 4.2600000
34239.2000 4.8800000
36041.0000 5.8400000
37842.8000 6.1600000
39644.6000 6.4800000
41446.4000 6.7600000
43248.2000 8.9800000
