50 0.0010010
1550.0000 0.0010361
3050.0000 405.6400000
4550.0000 887.3800000
6050.0000 1743.8900000
7550.0000 2516.8400000
9050.0000 3478.0050000
10550.0000 4687.7550000
12050.0000 6069.7650000
13550.0000 7622.4850000
15050.0000 9379.7300000
16550.0000 11353.2550000
18050.0000 13419.1100000
19550.0000 15720.1550000
21050.0000 18222.6200000
22550.0000 20890.2650000
24050.0000 23723.3900000
25550.0000 26674.8350000
27050.0000 29887.2400000
28550.0000 33262.0550000
30050.0000 36738.7250000
31550.0000 40416.5600000
33050.0000 44399.0600000
34550.0000 48514.6300000
36050.0000 52767.8750000
37550.0000 57178.9950000
39050.0000 61972.0500000
40550.0000 66553.9200000
42050.0000 71651.7300000
43550.0000 76278.3500000
