5 0.0029999
1806.8000 79.2470000
3608.6000 302.4602000
5410.4000 675.3694000
7212.2000 1200.4080000
9014.0000 1865.4340000
10815.8000 2680.6020000
12617.6000 3647.4700000
14419.4000 4768.9120000
16221.2000 6045.1120000
18023.0000 7531.9320000
19824.8000 9108.9380000
21626.6000 10741.0600000
23428.4000 12711.5200000
25230.2000 14687.1800000
27032.0000 16892.8000000
28833.8000 19175.3600000
30635.6000 21719.9400000
32437.4000 24472.1600000
34239.2000 27386.9800000
36041.0000 30492.6200000
37842.8000 33498.4800000
39644.6000 36693.2600000
41446.4000 40339.2000000
43248.2000 43518.4800000
