5 0.0600000
1806.8000 225.0600000
3608.6000 791.9800000
5410.4000 1593.1400000
7212.2000 2845.4800000
9014.0000 4422.5800000
10815.8000 6348.8000000
12617.6000 8626.3800000
14419.4000 11245.1200000
16221.2000 14207.4600000
18023.0000 17528.4600000
19824.8000 21166.8800000
21626.6000 25169.6600000
23428.4000 29561.4000000
25230.2000 34248.5200000
27032.0000 39323.4400000
28833.8000 44735.9200000
30635.6000 50478.5000000
32437.4000 56589.3400000
34239.2000 63040.5200000
36041.0000 69836.2000000
37842.8000 77006.7000000
39644.6000 84496.2000000
41446.4000 92366.8800000
43248.2000 100561.4000000
