5 0.0900000
35.0000 4.6350000
65.0000 28.1050000
95.0000 98.9750000
125.0000 206.6500000
155.0000 250.7350000
185.0000 368.5850000
215.0000 572.0400000
245.0000 846.5400000
275.0000 1193.1300000
305.0000 1642.2000000
335.0000 2164.1050000
365.0000 2826.0600000
395.0000 3528.3450000
425.0000 4410.2600000
455.0000 5383.5550000
485.0000 6554.7650000
515.0000 7855.6700000
545.0000 9386.4000000
575.0000 10957.0800000
605.0000 12786.0250000
635.0000 14618.0600000
665.0000 16823.9200000
695.0000 19147.0700000
725.0000 21807.5350000
