50 0.2200000
1550.0000 7.2000000
3050.0000 15.2600000
4550.0000 26.1400000
6050.0000 48.9000000
7550.0000 71.0600000
9050.0000 110.9200000
10550.0000 153.5400000
12050.0000 177.7000000
13550.0000 204.1800000
15050.0000 228.5200000
16550.0000 251.6600000
18050.0000 277.9600000
19550.0000 304.5800000
21050.0000 331.7200000
22550.0000 355.2000000
24050.0000 533.9600000
25550.0000 256.2000000
27050.0000 190.0400000
28550.0000 201.7600000
30050.0000 212.8000000
31550.0000 229.0000000
33050.0000 352.7000000
34550.0000 404.3800000
36050.0000 405.2400000
37550.0000 294.0200000
39050.0000 306.1600000
40550.0000 320.7000000
42050.0000 383.9400000
43550.0000 331.5400000
