50 0.5236000
1550.0000 15.6072000
3050.0000 33.3491000
4550.0000 52.2707000
6050.0000 69.8184000
7550.0000 85.7868000
9050.0000 100.5725000
10550.0000 118.1781000
12050.0000 130.5505000
13550.0000 125.2814000
15050.0000 141.5686000
16550.0000 132.6307000
18050.0000 152.2782000
19550.0000 162.0426000
21050.0000 171.5907000
22550.0000 161.4751000
24050.0000 159.6602000
25550.0000 170.8693000
27050.0000 172.4959000
28550.0000 168.8993000
30050.0000 183.7716000
31550.0000 167.7651000
33050.0000 194.0898000
34550.0000 195.9171000
36050.0000 192.2959000
37550.0000 217.3509000
39050.0000 210.9775000
40550.0000 224.9590000
42050.0000 252.7378000
43550.0000 258.5455000
