5 0.2100000
35.0000 39.4850000
65.0000 251.9600000
95.0000 574.1000000
125.0000 793.8300000
155.0000 1510.1200000
185.0000 2495.9100000
215.0000 3914.8900000
245.0000 5701.9800000
275.0000 8082.8250000
305.0000 10928.3600000
335.0000 14455.5500000
365.0000 18929.8750000
395.0000 24332.7400000
425.0000 29848.4850000
455.0000 36908.8850000
485.0000 44582.9700000
515.0000 53470.6750000
545.0000 63171.9950000
575.0000 75819.6150000
605.0000 86390.0550000
635.0000 100187.6500000
665.0000 117042.7000000
695.0000 131518.2000000
725.0000 147998.1500000
