5 0.0950000
35.0000 5.1950000
65.0000 42.7200000
95.0000 145.9850000
125.0000 175.6450000
155.0000 309.4650000
185.0000 404.5800000
215.0000 586.2650000
245.0000 875.5300000
275.0000 1231.2350000
305.0000 1670.6700000
335.0000 2174.0550000
365.0000 2833.6650000
395.0000 3646.1050000
425.0000 4510.1850000
455.0000 5432.0500000
485.0000 6667.4600000
515.0000 7889.7150000
545.0000 9462.1250000
575.0000 10656.1150000
605.0000 12717.9900000
635.0000 14143.5450000
665.0000 16729.9250000
695.0000 19198.7000000
725.0000 21331.9600000
