50 0.1800000
1550.0000 165.4350000
3050.0000 378.0350000
4550.0000 586.4600000
6050.0000 1038.6550000
7550.0000 1571.1050000
9050.0000 2257.8200000
10550.0000 3038.0450000
12050.0000 3987.6350000
13550.0000 5034.4000000
15050.0000 6111.6200000
16550.0000 7329.8150000
18050.0000 8700.7750000
19550.0000 10203.4850000
21050.0000 11768.6150000
22550.0000 13507.0300000
24050.0000 15368.7500000
25550.0000 17377.4200000
27050.0000 19877.5350000
28550.0000 22049.1900000
30050.0000 24031.4100000
31550.0000 26888.2250000
33050.0000 29816.9500000
34550.0000 32544.4650000
36050.0000 34468.3350000
37550.0000 38378.5100000
39050.0000 41678.4750000
40550.0000 44103.6850000
42050.0000 47379.5600000
43550.0000 50204.9050000
