5 0.1000000
35.0000 5.0450000
65.0000 36.2700000
95.0000 59.4250000
125.0000 291.0200000
155.0000 340.2050000
185.0000 490.1650000
215.0000 588.2900000
245.0000 873.1750000
275.0000 1234.5550000
305.0000 1666.6700000
335.0000 2205.7050000
365.0000 2846.0100000
395.0000 3583.4000000
425.0000 4465.6350000
455.0000 5485.5100000
485.0000 6483.9050000
515.0000 7928.8950000
545.0000 9268.5450000
575.0000 10777.3400000
605.0000 12425.0000000
635.0000 14709.9400000
665.0000 16768.8400000
695.0000 18815.9500000
725.0000 21948.2100000
