5 0.0850000
35.0000 6.0650000
65.0000 48.6500000
95.0000 146.4250000
125.0000 266.9500000
155.0000 318.8950000
185.0000 376.8800000
215.0000 577.9050000
245.0000 853.8200000
275.0000 1207.1300000
305.0000 1638.4600000
335.0000 2178.8600000
365.0000 2837.6900000
395.0000 3564.8150000
425.0000 4421.0150000
455.0000 5360.5700000
485.0000 6493.5400000
515.0000 7778.4050000
545.0000 9345.1600000
575.0000 10767.3200000
605.0000 12933.4250000
635.0000 14708.6550000
665.0000 16400.1600000
695.0000 18637.0350000
725.0000 21326.9850000
