5 0.0800000
1806.8000 0.2600000
3608.6000 0.4200000
5410.4000 0.8000000
7212.2000 1.5400000
9014.0000 1.9200000
10815.8000 2.5400000
12617.6000 4.0200000
14419.4000 5.0800000
16221.2000 5.7200000
18023.0000 6.2600000
19824.8000 6.9000000
21626.6000 8.9600000
23428.4000 9.7200000
25230.2000 10.0600000
27032.0000 10.1600000
28833.8000 9.9000000
30635.6000 11.0400000
32437.4000 12.4400000
34239.2000 13.0400000
36041.0000 13.4800000
37842.8000 14.1200000
39644.6000 14.7000000
41446.4000 15.4200000
43248.2000 15.7800000
