5 0.0073333
1806.8000 171.4902000
3608.6000 614.9152000
5410.4000 1285.2860000
7212.2000 2257.4840000
9014.0000 3508.6600000
10815.8000 5469.9140000
12617.6000 6511.6720000
14419.4000 8316.0440000
16221.2000 10245.7600000
18023.0000 14119.6000000
19824.8000 17634.9600000
21626.6000 19388.4800000
23428.4000 22325.8600000
25230.2000 24608.5600000
27032.0000 29260.3400000
28833.8000 36356.3800000
30635.6000 42236.3800000
32437.4000 40649.1000000
34239.2000 43645.9600000
36041.0000 48861.2600000
37842.8000 53424.6400000
39644.6000 59130.0000000
41446.4000 67432.9200000
43248.2000 79293.0600000
