5 0.1000000
1806.8000 0.3600000
3608.6000 0.5600000
5410.4000 0.9800000
7212.2000 1.5400000
9014.0000 1.7600000
10815.8000 2.0800000
12617.6000 2.5200000
14419.4000 2.5600000
16221.2000 2.8400000
18023.0000 3.2000000
19824.8000 4.6000000
21626.6000 4.1400000
23428.4000 4.0400000
25230.2000 4.5800000
27032.0000 4.6600000
28833.8000 5.4000000
30635.6000 5.7600000
32437.4000 5.7600000
34239.2000 6.1400000
36041.0000 6.1600000
37842.8000 6.4800000
39644.6000 6.8000000
41446.4000 8.2000000
43248.2000 7.5600000
