5 0.1000000
1806.8000 303.5000000
3608.6000 1108.1600000
5410.4000 2334.5800000
7212.2000 3649.7200000
9014.0000 6012.4200000
10815.8000 8292.6200000
12617.6000 11154.1400000
14419.4000 14570.7400000
16221.2000 18535.0800000
18023.0000 22866.8200000
19824.8000 27608.3000000
21626.6000 32934.7800000
23428.4000 38583.1400000
25230.2000 45127.8400000
27032.0000 54124.7000000
28833.8000 63231.0400000
30635.6000 68667.9200000
32437.4000 74045.0800000
34239.2000 82508.3800000
36041.0000 98212.3200000
37842.8000 103327.7000000
39644.6000 110208.0000000
41446.4000 120605.4000000
43248.2000 130914.2000000
