5 0.0046666
1806.8000 103.8076000
3608.6000 400.5260000
5410.4000 901.4768000
7212.2000 1585.4420000
9014.0000 2439.1100000
10815.8000 3507.3840000
12617.6000 6351.0720000
14419.4000 9539.3700000
16221.2000 12871.8800000
18023.0000 16066.2000000
19824.8000 16408.6800000
21626.6000 15898.4400000
23428.4000 17792.2200000
25230.2000 22375.9800000
27032.0000 27522.9200000
28833.8000 28345.8000000
30635.6000 34513.8400000
32437.4000 38301.7000000
34239.2000 39776.6800000
36041.0000 40343.5800000
37842.8000 49479.6200000
39644.6000 50629.4000000
41446.4000 56755.3000000
43248.2000 61439.8400000
