50 0.3400000
1550.0000 150.4362000
3050.0000 517.3878000
4550.0000 1151.7120000
6050.0000 1969.9080000
7550.0000 3044.8200000
9050.0000 4373.7020000
10550.0000 5785.5300000
12050.0000 8933.8660000
13550.0000 13236.5800000
15050.0000 16256.4200000
16550.0000 19545.6600000
18050.0000 23262.0000000
19550.0000 27114.9600000
21050.0000 31358.3400000
22550.0000 35875.3400000
24050.0000 41767.3000000
25550.0000 50257.0000000
27050.0000 57776.3000000
28550.0000 62347.1800000
30050.0000 63689.9600000
31550.0000 70027.9200000
33050.0000 83165.0600000
34550.0000 91810.1200000
36050.0000 78691.2400000
37550.0000 76481.6000000
39050.0000 81182.6600000
40550.0000 90248.0800000
42050.0000 93852.4800000
43550.0000 103615.6400000
