5 0.2300000
35.0000 5.5000000
65.0000 31.7050000
95.0000 126.2500000
125.0000 266.3850000
155.0000 466.2050000
185.0000 794.5950000
215.0000 1108.4950000
245.0000 1490.5550000
275.0000 1988.8100000
305.0000 2736.0550000
335.0000 3574.8450000
365.0000 4065.9750000
395.0000 5092.3500000
425.0000 6145.7600000
455.0000 8768.5250000
485.0000 10372.4000000
515.0000 13265.7300000
545.0000 14592.0850000
575.0000 15596.6200000
605.0000 17569.1200000
635.0000 20804.7300000
665.0000 28951.7350000
695.0000 46677.9500000
725.0000 40081.6050000
