50 0.3162500
1550.0000 113.3975000
3050.0000 416.6087500
4550.0000 818.8725000
6050.0000 1318.2937500
7550.0000 2040.4200000
9050.0000 2893.1587500
10550.0000 3937.9425000
12050.0000 5111.4250000
13550.0000 6412.4962500
15050.0000 7911.7512500
16550.0000 9605.0525000
18050.0000 11396.0825000
19550.0000 13402.4650000
21050.0000 15511.2537500
22550.0000 17763.3125000
24050.0000 20213.1775000
25550.0000 22797.1125000
27050.0000 25575.4400000
28550.0000 28426.2887500
30050.0000 31521.9625000
31550.0000 34782.5587500
33050.0000 38191.7125000
34550.0000 41713.6325000
36050.0000 45353.9225000
37550.0000 49245.5612500
39050.0000 53230.4300000
40550.0000 57379.0612500
42050.0000 61712.1425000
43550.0000 66215.1437500
