5 0.2350000
35.0000 29.8350000
65.0000 203.4500000
95.0000 645.6850000
125.0000 1138.8600000
155.0000 2220.4950000
185.0000 3524.2550000
215.0000 5531.0650000
245.0000 9879.0700000
275.0000 14760.0100000
305.0000 21002.1200000
335.0000 21130.6750000
365.0000 28563.8950000
395.0000 35266.8950000
425.0000 43856.2700000
455.0000 63704.1900000
485.0000 71028.2400000
515.0000 85424.6450000
545.0000 103213.9750000
575.0000 123200.5850000
605.0000 134205.1500000
635.0000 197191.9500000
665.0000 224866.2500000
695.0000 203138.4000000
725.0000 214510.6500000
