5 0.1750000
35.0000 6.4800000
65.0000 35.4400000
95.0000 135.4950000
125.0000 294.6950000
155.0000 530.8250000
185.0000 866.5450000
215.0000 1340.5500000
245.0000 2039.4650000
275.0000 2775.6100000
305.0000 3709.9750000
335.0000 4774.2250000
365.0000 5061.2500000
395.0000 7312.1450000
425.0000 9466.1550000
455.0000 11719.2750000
485.0000 15156.2650000
515.0000 24115.5150000
545.0000 16958.0950000
575.0000 18765.4900000
605.0000 20772.3000000
635.0000 31057.7600000
665.0000 27874.8850000
695.0000 35154.1750000
725.0000 50098.5550000
