1.0000 0.0013666
250.0000 0.0260666
500.0000 0.2343666
750.0000 0.5452666
1000.0000 0.7709333
1250.0000 1.0673666
1500.0000 1.2845666
1750.0000 1.474000
2000.0000 2.01430000
2250.0000 2.5255333
2500.0000 2.8132333
2750.0000 3.0813666
3000.0000 3.5479333
3250.0000 3.8930000
3500.0000 4.0202333
3750.0000 4.3593666
4000.0000 4.4084333
4250.0000 4.4941333
4500.0000 4.9472333
4750.0000 5.2229333
5000.0000 5.5867000
5250.0000 5.9828666
5500.0000 6.5297666
5750.0000 7.2338666
6000.0000 7.4326666
6250.0000 7.7835000
6500.0000 8.1282666
6750.0000 8.5532000
7000.0000 8.9962666
7250.0000 9.1276333
7500.0000 9.4823666
7750.0000 9.8594333
8000.0000 10.0072000
8250.0000 10.2834666
8500.0000 10.5169000
8750.0000 11.0525666
9000.0000 11.2040000
9250.0000 11.8284000
9500.0000 12.0201333
9750.0000 12.4041000
