1 0.0007666
250000 1.2254333
500000.0000 2.3423333
750000.0000 3.7954333
1000000.0000 4.6536333
1250000.0000 5.3688000
1500000.0000 7.6583666
1750000.0000 8.9109666
2000000.0000 9.4428666
2250000.0000 10.2456666
2500000.0000 10.8140666
2750000.0000 12.5880333
3000000.0000 15.4986666
3250000.0000 17.4227333
3500000.0000 17.8816333
3750000.0000 18.9919333
4000000.0000 19.1547666
4250000.0000 20.1078000
4500000.0000 20.7457000
4750000.0000 20.8421666
5000000.0000 21.6131000
5250000.0000 21.9478333
5500000.0000 24.9846000
5750000.0000 28.3273666
6000000.0000 31.7580333
6250000.0000 33.9764333
6500000.0000 35.3769000
6750000.0000 36.2971666
7000000.0000 36.9069666
7250000.0000 37.7782333
7500000.0000 37.9088333
7750000.0000 39.2244000
8000000.0000 45.8077666
8250000.0000 48.3703666
8500000.0000 51.4707666
8750000.0000 51.2458000
9000000.0000 50.8182333
9250000.0000 49.8372000
9500000.0000 41.9415333
9750000.0000 42.8603000
